Sale_ID,Product_ID,Quantity,Sale Price
2035,Thor Toy Hammer for Kids,1,120
2036,Iron Man Costume for Kids with Mask (Satin),1,380
2037,Iron Man Costume for Kids with Mask (Satin),1,380
2038,Squid Game Masks for Adult,1,80
2039,Transformers Bumblebee Costume for Kids with mask,1,380
2040,Thor Costume for Kids with Mask and Cape,1,380
2041,Thor Toy Hammer for Kids,1,120
2042,Thor Costume for Kids with Mask and Cape,1,380
2043,Thor Toy Hammer for Kids,1,120
2044,Animal Costume Bee for Kids,1,380
2045,Thor Costume for Kids with Mask and Cape,1,380
2046,Thor Toy Hammer for Kids,1,120
2047,Muscle Iron Man Costume for Kids with Mask,1,580
2048,Iron Man Costume for Kids with Mask (Satin),1,380
2049,Spider-man Costume for Kids (Satin),1,360
2050,Iron Man Costume for Kids with Mask (Satin),1,380
2051,Animal Costume Rooster for Kids,1,380
2052,Muscle Captain America Costume for Kids,1,580
2053,Iron Man Costume for Kids with Mask (Satin),1,360
2054,Animal Costume Duck for Kids,1,380
2055,Muscle Thor Costume for Kids with Mask and Cape,1,580
2056,Animal Costume Cow for Kids,1,380
2057,Animal Costume Rooster for Kids,1,380
2058,Squid Game Guard Costume for Kids with Mask and Toy,1,580
2059,Iron Man Costume for Kids with Mask (Satin),1,380
2060,Transformers Bumblebee Costume for Kids with mask,1,380
2061,Muscle Iron Man Costume for Kids with Mask,1,580
2062,Iron Man Costume for Kids with Mask (Satin),1,380
2063,Iron Man Costume for Kids with Mask (Satin),1,380
2064,Muscle Iron Man Costume for Kids with Mask,1,580
2065,Iron Man Costume for Kids with Mask (Satin),1,380
2066,Muscle Superman Costume for Kids,1,580
2067,"Princess Elsa Accessories (Crown, Wand, and Hair)",1,120
2068,Muscle Thor Costume for Kids with Mask and Cape,1,580
2069,Thor Toy Hammer for Kids,1,120
2070,Squid Game Guard Costume for Kids with Mask and Toy,1,580
2071,Thor Costume for Kids with Mask and Cape,1,380
2072,Thor Toy Hammer for Kids,1,120
2073,Thor Toy Hammer for Kids,1,120
2074,Muscle Hulk Costume for Kids with Mask,1,580
2075,Transformers Bumblebee Costume for Kids with mask,1,380
2076,Transformers Bumblebee Costume for Kids with mask,1,380
2077,Iron Man Costume for Kids with Mask (Satin),1,380
2078,Muscle Iron Man Costume for Kids with Mask,1,580
2079,Animal Costume Duck for Kids,1,380
2080,Transformers Bumblebee Costume for Kids with mask,1,380
2081,Thor Toy Hammer for Kids,1,120
2082,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2083,Thor Costume for Kids with Mask and Cape,1,380
2084,Red Cars Costume for Kids (Satin),1,380
2085,Thor Toy Hammer for Kids,1,120
2086,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2087,Captain America Shield Toy for Kids PVC Plastic,1,120
2088,Iron Man Costume for Kids with Mask (Satin),1,380
2089,Animal Costume Elephant for Kids,1,380
2090,Red Cars Costume for Kids (Satin),1,380
2091,Iron Man Costume for Kids with Mask (Satin),1,380
2092,Squid Game Guard Costume for Kids with Mask and Toy,1,580
2093,Iron Man Costume for Kids with Mask (Satin),1,380
2094,Thor Toy Hammer for Kids,1,120
2095,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2096,Iron Man Costume for Kids with Mask (Satin),1,360
2097,Iron Man Costume for Kids with Mask (Satin),1,380
2098,Iron Man Costume for Kids with Mask (Satin),1,380
2099,Thor Toy Hammer for Kids,1,120
2100,Red Cars Costume for Kids (Satin),1,380
2101,Iron Man Costume for Kids with Mask (Satin),1,380
2102,Animal Costume Cow for Kids,1,380
2103,Toy Gun Rifle for Kids with Lights and Sounds,1,168
2104,Muscle Iron Man Costume for Kids with Mask,1,580
2105,Thor Toy Hammer for Kids,1,120
2106,Animal Costume Tiger for Kids,1,380
2107,Muscle Superman Costume for Kids,1,580
2108,Iron Man Costume for Kids with Mask (Satin),1,380
2109,Animal Costume Elephant for Kids,1,380
2110,Batman Costume for Kids (Satin),1,380
2111,Thor Costume for Kids with Mask and Cape,1,380
2112,Thor Toy Hammer for Kids,1,120
2113,Iron Man Costume for Kids with Mask (Satin),1,380
2114,Animal Costume Bee for Kids,1,380
2115,Thor Toy Hammer for Kids,1,120
2116,Captain America Shield Toy for Kids PVC Plastic,1,120
2117,Ninja Turtle Costume for Kids with Mask and Shell,1,380
2118,Muscle Iron Man Costume for Kids with Mask,1,580
2119,Thor Costume for Kids with Mask and Cape,1,380
2120,Thor Toy Hammer for Kids,1,120
2121,Thor Toy Hammer for Kids,1,120
2122,Iron Man Costume for Kids with Mask (Satin),1,380
2123,Toy Gun Rifle for Kids with Lights and Sounds,1,168
2124,Thor Toy Hammer for Kids,1,120
2125,Animal Costume Bear for Kids,1,360
2126,Iron Man Costume for Kids with Mask (Satin),1,380
2127,Animal Costume Bee for Kids,1,380
2128,Thor Toy Hammer for Kids,1,120
2129,Superman Costume for Kids (Cotton),1,470
2130,Thor Costume for Kids with Mask and Cape,1,380
2131,Thor Toy Hammer for Kids,1,120
2132,Animal Costume Bear for Kids,1,360
2133,Animal Costume Tiger for Kids,1,380
2134,Muscle Iron Man Costume for Kids with Mask,1,580
2135,Thor Toy Hammer for Kids,1,120
2136,Captain America Shield Toy for Kids PVC Plastic,1,120
2137,Iron Man Costume for Kids with Mask (Satin),1,380
2138,Iron Man Costume for Kids with Mask (Satin),1,360
2139,Muscle Superman Costume for Kids,1,580
2140,Iron Man Costume for Kids with Mask (Satin),1,380
2141,Iron Man Costume for Kids with Mask (Satin),1,380
2142,Army Costume for Kids with Cap,1,540
2143,Thor Toy Hammer for Kids,1,120
2144,Muscle Thor Costume for Kids with Mask and Cape,1,580
2145,Thor Costume for Kids with Mask and Cape,1,380
2146,Thor Toy Hammer for Kids,1,120
2147,Cars Brief for Boy (3-in-1 or per peice),1,120
2148,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2149,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2150,Thor Costume for Kids with Mask and Cape,1,380
2151,Animal Costume Rooster for Kids,1,380
2152,Thor Toy Hammer for Kids,1,120
2153,Hulk Costume for Kids with Mask (Satin),1,360
2154,Thor Costume for Kids with Mask and Cape,1,380
2155,Captain America Shield Toy for Kids PVC Plastic,1,120
2156,Iron Man Costume for Kids with Mask (Satin),1,380
2157,Sofia Crown for Kids Pink or Purple,2,50
2158,Darna Costume for Kids,1,360
2159,Iron Man Costume for Kids with Mask (Satin),1,380
2160,Thor Costume for Kids with Mask and Cape,1,380
2161,Thor Toy Hammer for Kids,1,120
2162,Iron Man Costume for Kids with Mask (Satin),1,380
2163,Superman Costume for Kids (Satin),1,380
2164,Thor Toy Hammer for Kids,1,120
2165,Muscle Iron Man Costume for Kids with Mask,1,580
2166,Muscle Iron Man Costume for Kids with Mask,1,580
2167,Iron Man Costume for Kids with Mask (Satin),1,380
2168,Squid Game Guard Costume for Kids with Mask and Toy,1,620
2169,Ninja Turtle Costume for Kids with Mask and Shell,1,360
2170,Muscle Iron Man Costume for Kids with Mask,1,580
2171,Squid Game Masks for Adult,1,80
2172,Squid Game Guard Costume for Kids with Mask and Toy,1,620
2173,Squid Game Masks for Kids,1,80
2174,Animal Costume Elephant for Kids,1,380
2175,Thor Costume for Kids with Mask and Cape,1,380
2176,Iron Man Costume for Kids with Mask (Satin),1,380
2177,Thor Toy Hammer for Kids,2,120
2178,Thor Costume for Kids with Mask and Cape,1,380
2179,Thor Costume for Kids with Mask and Cape,1,380
2180,Thor Costume for Kids with Mask and Cape,1,380
2181,Muscle Iron Man Costume for Kids with Mask,1,580
2182,Muscle Iron Man Costume for Kids with Mask,1,580
2183,Thor Toy Hammer for Kids,1,120
2184,Thor Costume for Kids with Mask and Cape,1,380
2185,Thor Toy Hammer for Kids,1,120
2186,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2187,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2188,Muscle Iron Man Costume for Kids with Mask,1,580
2189,Iron Man Costume for Kids with Mask (Satin),1,380
2190,Thor Costume for Kids with Mask and Cape,1,380
2191,Thor Toy Hammer for Kids,1,120
2192,Animal Costume Tiger for Kids,1,380
2193,Muscle Thor Costume for Kids with Mask and Cape,1,580
2194,Thor Toy Hammer for Kids,1,120
2195,Thor Toy Hammer for Kids,1,120
2196,Thor Costume for Kids with Mask and Cape,1,380
2197,Iron Man Costume for Kids with Mask (Satin),1,380
2198,Thor Costume for Kids with Mask and Cape,1,380
2199,Iron Man Costume for Kids with Mask (Satin),1,380
2200,Muscle Iron Man Costume for Kids with Mask,1,580
2201,Muscle Superman Costume for Kids,1,580
2202,Superman Brief for Boy (6-in-1 or per piece),1,40
2203,Squid Game Masks for Kids,1,80
2204,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2205,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2206,Thor Toy Hammer for Kids,1,120
2207,Muscle Thor Costume for Kids with Mask and Cape,1,580
2208,Toy Gun Rifle for Kids with Lights and Sounds,1,168
2209,Thor Costume for Kids with Mask and Cape,1,380
2210,Thor Toy Hammer for Kids,1,120
2211,Iron Man Costume for Kids with Mask (Satin),1,380
2212,Transformers Bumblebee Costume for Kids with mask,1,380
2213,Sofia Crown for Kids Pink or Purple,1,50
2214,Thor Toy Hammer for Kids,1,120
2215,Thor Costume for Kids with Mask and Cape,1,380
2216,Thor Toy Hammer for Kids,1,120
2217,Thor Costume for Kids with Mask and Cape,1,380
2218,Thor Toy Hammer for Kids,1,120
2219,Thor Toy Hammer for Kids,2,120
2220,Muscle Iron Man Costume for Kids with Mask,1,580
2221,Pikachu Costume for Kids,1,360
2222,Squid Game Guard Costume for Kids with Mask and Toy,1,620
2223,Toy Gun Rifle for Kids with Lights and Sounds,1,168
2224,Darna Costume for Kids,1,360
2225,Thor Costume for Kids with Mask and Cape,1,380
2226,Thor Toy Hammer for Kids,1,120
2227,Muscle Captain America Costume for Kids,1,580
2228,Muscle Superman Costume for Kids,1,580
2229,Thor Toy Hammer for Kids,1,120
2230,Thor Costume for Kids with Mask and Cape,1,380
2231,Ninja Turtle Costume for Kids with Mask and Shell,2,380
2232,Muscle Thor Costume for Kids with Mask and Cape,1,580
2233,Thor Toy Hammer for Kids,1,120
2234,Muscle Thor Costume for Kids with Mask and Cape,1,580
2235,Thor Toy Hammer for Kids,1,120
2236,Iron Man Costume for Kids with Mask (Satin),1,380
2237,Thor Costume for Kids with Mask and Cape,1,380
2238,Thor Toy Hammer for Kids,1,120
2239,Thor Toy Hammer for Kids,1,120
2240,Thor Costume for Kids with Mask and Cape,1,380
2241,Animal Costume Elephant for Kids,1,380
2242,Animal Costume Dragon for Kids,1,380
2243,Animal Costume Bee for Kids,1,380
2244,[ Adult ] Superman Costume with Cape,1,680
2245,Animal Costume Bear for Kids,1,360
2246,Thor Toy Hammer for Kids,1,120
2247,Iron Man Costume for Kids with Mask (Satin),1,380
2248,Animal Costume Bear for Kids,1,360
2249,Squid Game Guard Costume for Kids with Mask and Toy,1,620
2250,Iron Man Costume for Kids with Mask (Satin),1,380
2251,Squid Game Guard Costume for Kids with Mask and Toy,1,620
2252,Muscle Iron Man Costume for Kids with Mask,1,580
2253,Muscle Spider-man Costume for Kids,1,580
2254,Animal Costume Elephant for Kids,1,380
2255,Animal Costume Rabbit for Kids,1,380
2256,Animal Costume Giraffe for Kids,1,380
2257,Animal Costume Panda for Kids,1,380
2258,Animal Costume Spotted Dog for Kids,1,380
2259,Iron Man Costume for Kids with Mask (Satin),1,380
2260,Super Girl Costume for Kids (Satin),1,360
2261,Iron Man Costume for Kids with Mask (Satin),1,380
2262,Thor Toy Hammer for Kids,1,120
2263,Captain America Shield Toy for Kids PVC Plastic,1,120
2264,Iron Man Costume for Kids with Mask (Satin),1,380
2265,Pikachu Costume for Kids,1,360
2266,Thor Toy Hammer for Kids,1,120
2267,Toy Gun Rifle for Kids with Lights and Sounds,1,168
2268,Animal Costume Duck for Kids,1,380
2269,Red Cars Costume for Kids (Satin),1,380
2270,Catboy Costume Set PJ Masks,1,360
2271,Batman Costume for Kids (Satin),1,380
2272,"Superhero Masks - Thor, Ironman, Bumblebee",2,50
2273,Iron Man Costume for Kids with Mask (Satin),1,380
2274,Iron Man Costume for Kids with Mask (Satin),1,380
2275,Thor Costume for Kids with Mask and Cape,1,380
2276,Iron Man Costume for Kids with Mask (Satin),1,380
2277,Thor Costume for Kids with Mask and Cape,1,380
2278,Thor Toy Hammer for Kids,1,120
2279,Thor Toy Hammer for Kids,1,120
2280,Thor Costume for Kids with Mask and Cape,1,380
2281,Iron Man Costume for Kids with Mask (Satin),1,380
2282,Iron Man Costume for Kids with Mask (Satin),1,380
2283,Super Girl Costume for Kids (Satin),1,360
2284,Thor Toy Hammer for Kids,1,120
2285,Muscle Captain America Costume for Kids,1,580
2286,Wonder Woman Costume for Kids with Mask and Cape,1,450
2287,Animal Costume Duck for Kids,1,380
2288,Iron Man Costume for Kids with Mask (Satin),1,380
2289,[ Adult ] Superman Costume with Cape,1,680
2290,Animal Costume Elephant for Kids,1,380
2291,Thor Costume for Kids with Mask and Cape,1,380
2292,Animal Costume Elephant for Kids,1,380
2293,Animal Costume Rabbit for Kids,1,380
2294,Sofia Crown for Kids Pink or Purple,1,50
2295,Thor Toy Hammer for Kids,1,120
2296,Thor Costume for Kids with Mask and Cape,1,380
2297,Thor Toy Hammer for Kids,1,120
2298,Red Cars Costume for Kids (Satin),1,380
2299,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2300,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2301,Thor Costume for Kids with Mask and Cape,1,380
2302,Thor Toy Hammer for Kids,1,120
2303,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2304,Squid Game Masks for Kids,1,80
2305,Muscle Iron Man Costume for Kids with Mask,1,580
2306,Wonder Woman Costume for Kids with Wrist and Head Band,1,360
2307,Iron Man Costume for Kids with Mask (Satin),1,380
2308,Iron Man Costume for Kids with Mask (Satin),1,380
2309,Squid Game Guard Costume for Kids with Mask and Toy,1,620
2310,Muscle Superman Costume for Kids,1,580
2311,Thor Toy Hammer for Kids,1,120
2312,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2313,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2314,Captain America Shield Toy for Kids PVC Plastic,1,120
2315,Thor Toy Hammer for Kids,1,120
2316,Animal Costume Elephant for Kids,1,380
2317,Thor Costume for Kids with Mask and Cape,1,380
2318,Thor Toy Hammer for Kids,1,120
2319,Squid Game Guard Costume for Kids with Mask and Toy,1,150
2320,Thor Costume for Kids with Mask and Cape,1,380
2321,Thor Toy Hammer for Kids,1,120
2322,Animal Costume Mouse for Kids,1,380
2323,Thor Costume for Kids with Mask and Cape,1,380
2324,Thor Toy Hammer for Kids,1,120
2325,Thor Toy Hammer for Kids,1,120
2326,Iron Man Costume for Kids with Mask (Satin),1,380
2327,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2328,Thor Costume for Kids with Mask and Cape,1,380
2329,Muscle Iron Man Costume for Kids with Mask,1,580
2330,Ninja Turtle Costume for Kids with Mask and Shell,1,380
2331,Muscle Superman Costume for Kids,1,580
2332,Iron Man Costume for Kids with Mask (Satin),1,380
2333,Batman Costume for Kids (Satin),1,380
2334,Thor Costume for Kids with Mask and Cape,1,380
2335,Iron Man Costume for Kids with Mask (Satin),1,380
2336,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2337,Spider-man Costume for Kids (Satin),1,360
2338,Ninja Turtle Costume for Kids with Mask and Shell,1,380
2339,Muscle Superman Costume for Kids,1,580
2340,Squid Game Guard Costume for Kids with Mask and Toy,1,420
2341,Thor Toy Hammer for Kids,1,120
2342,Iron Man Costume for Kids with Mask (Satin),1,380
2343,Iron Man Costume for Kids with Mask (Satin),1,380
2344,Thor Costume for Kids with Mask and Cape,1,380
2345,Thor Toy Hammer for Kids,1,120
2346,Squid Game Guard Costume for Kids with Mask and Toy,1,580
2347,Thor Costume for Kids with Mask and Cape,1,380
2348,Red Cars Costume for Kids (Satin),1,380
2349,Thor Costume for Kids with Mask and Cape,1,380
2350,Thor Toy Hammer for Kids,1,120
2351,Transformers Bumblebee Costume for Kids with mask,1,380
2352,Army Costume for Kids with Cap,1,540
2353,Squid Game Guard Costume for Kids with Mask and Toy,1,580
2354,Thor Toy Hammer for Kids,1,120
2355,Muscle Thor Costume for Kids with Mask and Cape,1,580
2356,Thor Costume for Kids with Mask and Cape,1,380
2357,Thor Toy Hammer for Kids,1,120
2358,Muscle Iron Man Costume for Kids with Mask,1,580
2359,Muscle Captain America Costume for Kids,1,580
2360,Muscle Hulk Costume for Kids with Mask,1,580
2361,"Superhero Masks - Thor, Ironman, Bumblebee",6,50
2362,Iron Man Costume for Kids with Mask (Satin),1,380
2363,Animal Costume Rabbit for Kids,1,380
2364,Thor Toy Hammer for Kids,1,120
2365,Thor Costume for Kids with Mask and Cape,1,380
2366,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2367,Animal Costume Duck for Kids,1,380
2368,Thor Toy Hammer for Kids,1,120
2369,Captain America Shield Toy for Kids PVC Plastic,1,120
2370,Thor Toy Hammer for Kids,1,120
2371,[ Adult ] Superman Costume with Cape,1,680
2372,Thor Costume for Kids with Mask and Cape,1,380
2373,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2374,Muscle Iron Man Costume for Kids with Mask,1,580
2375,Thor Toy Hammer for Kids,1,120
2376,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2377,Squid Game Masks for Adult,1,80
2378,Squid Game Masks for Adult,1,80
2379,Squid Game Guard Costume for Kids with Mask and Toy,1,580
2380,Squid Game Guard Costume for Kids with Mask and Toy,1,580
2381,Animal Costume Giraffe for Kids,1,380
2382,Thor Toy Hammer for Kids,1,120
2383,Thor Costume for Kids with Mask and Cape,1,380
2384,Iron Man Costume for Kids with Mask (Satin),1,380
2385,Animal Costume Bear for Kids,1,360
2386,Muscle Iron Man Costume for Kids with Mask,1,580
2387,Darna Costume for Kids,1,360
2388,Squid Game Guard Costume for Kids with Mask and Toy,1,620
2389,Muscle Batman Costume for Kids,1,580
2390,"Superhero Masks - Thor, Ironman, Bumblebee",1,50
2391,Thor Toy Hammer for Kids,1,120
2392,Thor Costume for Kids with Mask and Cape,1,380
2393,Squid Game Guard Costume for Kids with Mask and Toy,1,620
2394,Thor Toy Hammer for Kids,1,120
2395,Iron Man Costume for Kids with Mask (Satin),1,380
